Timestamp,Location,Sensor,Usage_Duration_min,On/Off_Freq,EnergyConsum (kWh),Power_Consum_W,Value,Status_On/Off,Op_Voltage_Volts,Data_Trans_Freq, Sleep_Mode_Duration_sec,Sig_Strength_Range_meters,Alert
18:00,Kitchen,CO2 Level,35,1,0.6,0.2,1000,1,5,4,145,105,1
18:00,Kitchen,Temperature,45,4,0.1,0.1,9,1,5,8,162,68,0
18:00,Lounge,Temperature,54,3,0.1,0.18,2,1,3.3,4,166,84,0
18:00,Living Room 2,Temperature,57,1,0.5,0.15,2,1,3.2,7,184,59,0
18:00,Guest Room,Temperature,81,2,0.5,0.18,37,1,3.1,8,193,55,1
18:00,Porch,Temperature,88,3,0.9,0.14,23,1,4.6,9,233,68,0
18:00,Living Room 1,Temperature,61,2,0.4,0.11,19,1,3,6,238,53,0
18:00,Porch,Humidity,32,1,0.3,0.33,40,1,4.2,10,167,61,1
18:00,Living Room 1,Humidity,58,4,0.9,0.13,48,1,4,9,204,70,0
18:00,Guest Room,Humidity,74,2,0.7,0.19,47,1,3.3,7,217,77,0
18:00,Living Room 2,Humidity,75,3,0.4,0.2,50,1,4.4,5,212,85,0
18:00,Kitchen,Humidity,69,4,0.4,0.16,45,1,3,6,220,89,0
18:00,Lounge,Humidity,57,1,0.9,0.14,37,1,3.7,5,208,91,0
18:00,Water Tank,Water Level,79,2,0.4,0.14,0.47,1,4.5,8,178,100,0
18:00,Lounge,Occupancy,67,2,0.2,0.19,3,1,3.1,10,224,67,0
18:00,Living Room 2,Occupancy,68,4,0.3,0.18,5,1,3,8,177,81,0
18:00,Guest Room,Occupancy,47,1,0.5,0.16,2,1,4.9,5,194,55,0
18:00,Porch,Occupancy,70,3,0.5,0.11,4,1,3.6,5,138,76,0
18:00,Living Room 1,Occupancy,80,1,0.1,0.1,3,1,3.8,5,223,72,0
18:00,Kitchen,Occupancy,53,2,0.9,0.1,5,1,3,10,128,87,0
18:00,Lounge,Light,65,1,0.2,0.14,478,1,3.9,6,196,51,0
18:00,Porch,Light,55,2,0.8,0.12,990,1,3.5,10,228,51,0
18:00,Living Room 1,Light,35,3,0.1,0.11,483,1,3,4,175,58,0
18:00,Guest Room,Light,68,4,0.2,0.15,965,1,3.1,6,199,72,0
18:00,Kitchen,Light,69,2,0.4,0.15,776,1,4.3,4,138,73,0
18:00,Living Room 2,Light,45,3,0.3,0.13,711,1,4.1,7,121,85,0
18:00,Living Room 1,Smoke,40,3,0.4,0.15,0,1,4.5,12,184,53,1
18:00,Kitchen,Smoke,100,2,0.1,0.17,0,1,5,8,213,61,1
18:00,Living Room 2,Smoke,33,3,0.8,0.11,0,1,3.2,9,157,58,0
18:00,Guest Room,Smoke,53,2,0.4,0.14,0,1,4.6,4,173,63,0
18:00,Lounge,Smoke,88,3,0.1,0.16,0,1,5,8,168,69,0
18:00,Porch,Smoke,55,1,0.4,0.1,0,1,3.4,8,163,95,0
18:15,Porch,CO2 Level,87,3,0.8,0.11,903,1,5,10,122,88,0
18:15,Kitchen,CO2 Level,78,4,0.5,0.2,893,1,5,10,128,73,0
18:15,Living Room 1,CO2 Level,74,3,0.3,0.17,888,1,5,7,126,72,1
18:15,Living Room 2,CO2 Level,54,1,0.7,0.16,1000,1,5,8,237,79,1
18:15,Lounge,CO2 Level,45,2,0.1,0.14,952,1,5,8,219,67,0
18:15,Guest Room,CO2 Level,43,2,0.1,0.15,846,1,5,8,134,94,0
18:15,Kitchen,Temperature,30,4,0.2,0.11,13,1,4.5,10,126,75,0
18:15,Living Room 2,Temperature,48,4,0.1,0.13,5,1,3.9,4,154,67,0
18:15,Living Room 1,Temperature,55,3,0.7,0.17,17,1,4,9,176,79,0
18:15,Guest Room,Temperature,37,4,0.7,0.12,8,1,3.2,10,189,54,0
18:15,Porch,Temperature,44,1,0.1,0.14,28,1,3.9,4,191,77,0
18:15,Lounge,Temperature,50,4,0.4,0.11,17,1,3.3,5,233,89,0
18:15,Porch,Humidity,53,3,0.6,0.12,38,1,4.8,8,235,54,0
18:15,Living Room 2,Humidity,73,3,0.3,0.15,31,1,4.2,8,181,56,0
18:15,Living Room 1,Humidity,75,3,0.5,0.16,30,1,3.3,4,234,78,0
18:15,Guest Room,Humidity,83,1,0.8,0.18,35,1,5,8,153,79,0
18:15,Kitchen,Humidity,67,4,0.6,0.1,33,1,4.9,7,151,90,0
18:15,Lounge,Humidity,49,2,0.2,0.16,27,1,3.8,8,168,98,0
18:15,Water Tank,Water Level,41,1,0.2,0.18,0.52,1,4.2,5,233,72,0
18:15,Lounge,Occupancy,69,4,0.9,0.16,7,1,4.6,8,85,65,1
18:15,Guest Room,Occupancy,86,1,0.9,0.16,8,1,3.6,10,175,99,0
18:15,Porch,Occupancy,70,2,0.4,0.14,2,1,4,4,180,82,0
18:15,Living Room 2,Occupancy,41,1,0.4,0.12,5,1,3.4,9,153,91,0
18:15,Living Room 1,Occupancy,74,1,0.3,0.11,1,1,4.2,4,164,72,0
18:15,Kitchen,Occupancy,66,1,0.5,0.11,5,1,4.9,7,194,97,0
18:15,Living Room 2,Light,48,3,0.1,0.15,806,1,3.4,7,90,74,1
18:15,Kitchen,Light,45,4,0.6,0.19,901,1,4.5,10,221,55,0
18:15,Lounge,Light,66,2,0.1,0.12,690,1,4.6,6,153,57,0
18:15,Guest Room,Light,67,3,0.4,0.14,611,1,4.8,8,166,58,0
18:15,Living Room 1,Light,88,1,0.3,0.13,708,1,3.7,8,196,59,0
18:15,Porch,Light,32,1,0.3,0.12,910,1,4.3,8,144,62,0
18:15,Lounge,Smoke,43,4,0.5,0.14,0,1,4.2,12,141,98,1
18:15,Living Room 1,Smoke,36,1,0.4,0.2,0,1,3,9,152,65,0
18:15,Guest Room,Smoke,60,1,0.5,0.14,0,1,3.6,8,154,70,0
18:15,Porch,Smoke,47,3,0.2,0.1,0,1,3.8,7,188,71,0
18:15,Living Room 2,Smoke,50,1,0.7,0.17,0,1,3.5,5,186,84,0
18:15,Kitchen,Smoke,86,4,0.1,0.16,0,1,3.2,5,148,89,0
18:30,Living Room 2,CO2 Level,79,1,0.3,0.17,750,1,5,8,199,91,0
18:30,Guest Room,CO2 Level,74,3,0.3,0.13,1000,1,5,9,193,78,1
18:30,Lounge,CO2 Level,59,4,0.5,0.1,624,1,5,4,221,51,0
18:30,Kitchen,CO2 Level,38,1,0.1,0.11,792,1,5,4,169,100,0
18:30,Porch,CO2 Level,37,2,0.9,0.11,478,1,5,10,135,82,0
18:30,Living Room 1,CO2 Level,30,2,0.3,0.15,666,1,5,10,189,69,0
18:30,Living Room 1,Temperature,78,3,0.5,0.19,20,1,4,6,124,81,0
18:30,Kitchen,Temperature,76,2,0.1,0.18,4,1,3.6,6,135,75,0
18:30,Lounge,Temperature,38,4,0.6,0.12,15,1,3.1,4,172,73,0
18:30,Guest Room,Temperature,50,1,0.2,0.12,12,1,5,4,181,71,0
18:30,Porch,Temperature,65,2,0.2,0.19,10,1,4.6,5,191,79,0
18:30,Living Room 2,Temperature,64,2,0.7,0.14,6,1,4.7,9,225,99,0
18:30,Lounge,Humidity,55,3,0.1,0.16,29,1,3.9,7,145,54,0
18:30,Living Room 1,Humidity,82,1,0.7,0.19,37,1,4.5,8,165,67,0
18:30,Porch,Humidity,75,3,0.5,0.1,27,1,4.3,5,220,79,0
18:30,Living Room 2,Humidity,58,1,0.6,0.12,26,1,4.8,7,199,83,0
18:30,Kitchen,Humidity,51,3,0.8,0.15,36,1,4,5,178,90,0
18:30,Guest Room,Humidity,44,1,0.6,0.12,44,1,3,7,223,95,0
18:30,Water Tank,Water Level,44,4,0.1,0.19,0.67,1,3.3,7,215,66,0
18:30,Porch,Occupancy,33,3,0.7,0.17,8,1,4.3,5,166,64,0
18:30,Living Room 1,Occupancy,59,4,0.1,0.16,10,1,3,4,176,67,0
18:30,Lounge,Occupancy,77,2,0.2,0.15,9,1,3.2,4,167,72,0
18:30,Living Room 2,Occupancy,66,3,0.5,0.15,4,1,3.8,10,196,74,0
18:30,Guest Room,Occupancy,44,2,0.4,0.12,3,1,4.4,7,208,96,0
18:30,Kitchen,Occupancy,67,3,0.1,0.1,4,1,4.5,10,221,89,0
18:30,Guest Room,Light,50,4,0.2,0.19,958,1,3.6,12,165,58,1
18:30,Living Room 2,Light,88,4,0.2,0.11,867,1,4.6,6,95,68,1
18:30,Lounge,Light,79,2,0.2,0.18,531,1,3.5,7,206,57,0
18:30,Porch,Light,87,3,0.8,0.14,830,1,4.5,4,175,79,0
18:30,Living Room 1,Light,55,4,0.5,0.17,707,1,3.1,7,150,84,0
18:30,Kitchen,Light,66,1,0.2,0.14,698,1,4.1,6,153,100,0
18:30,Kitchen,Smoke,80,4,1,0.17,0,1,5,5,132,89,1
18:30,Living Room 2,Smoke,76,1,0.5,0.14,0,1,3.8,5,221,56,0
18:30,Living Room 1,Smoke,79,3,0.9,0.13,0,1,4.7,5,192,57,0
18:30,Lounge,Smoke,74,1,0.1,0.18,0,1,3.6,8,170,67,0
18:30,Guest Room,Smoke,58,4,0.3,0.17,0,1,3.9,7,163,85,0
18:30,Porch,Smoke,57,4,0.3,0.2,0,1,3.7,5,202,98,0
18:45,Kitchen,CO2 Level,68,4,0.3,0.14,400,1,5,5,198,56,0
18:45,Living Room 1,CO2 Level,54,3,0.7,0.15,609,1,5,5,178,96,0
18:45,Lounge,CO2 Level,52,1,0.8,0.14,664,1,5,8,227,93,0
18:45,Porch,CO2 Level,50,3,0.8,0.11,842,1,5,7,238,61,0
18:45,Guest Room,CO2 Level,40,3,0.1,0.11,757,1,5,5,139,60,0
18:45,Living Room 2,CO2 Level,39,1,0.3,0.17,659,1,5,4,146,94,0
18:45,Lounge,Temperature,41,2,0.9,0.12,7,1,4.1,8,130,90,0
18:45,Porch,Temperature,86,5,0.5,0.19,18,1,4.9,9,137,98,1
18:45,Guest Room,Temperature,82,5,0.9,0.13,21,1,4,5,157,51,0
18:45,Living Room 2,Temperature,58,1,0.4,0.17,21,1,3.1,9,157,98,0
18:45,Kitchen,Temperature,52,1,0.3,0.19,27,1,4,6,181,71,0
18:45,Living Room 1,Temperature,74,2,0.1,0.11,15,1,4.2,4,203,90,0
18:45,Kitchen,Humidity,30,3,0.1,0.14,47,1,4.2,8,173,57,0
18:45,Living Room 2,Humidity,85,1,0.4,0.1,41,1,3.4,10,183,68,0
18:45,Guest Room,Humidity,79,2,0.1,0.18,41,1,4,4,183,85,0
18:45,Living Room 1,Humidity,46,3,0.7,0.1,39,1,4.2,10,143,87,0
18:45,Porch,Humidity,88,1,0.4,0.19,46,1,3.7,8,188,87,0
18:45,Lounge,Humidity,56,4,0.8,0.13,35,1,4.5,8,129,89,0
18:45,Water Tank,Water Level,86,3,0.1,0.18,0.6,1,3.3,5,179,79,0
18:45,Kitchen,Occupancy,63,1,0.4,0.19,5,1,3.4,6,220,86,0
18:45,Porch,Occupancy,76,2,0.9,0.16,1,1,4.9,7,207,96,0
18:45,Lounge,Occupancy,64,4,0.7,0.14,3,1,4.5,9,208,86,0
18:45,Guest Room,Occupancy,76,4,0.5,0.12,3,1,3.3,8,127,68,0
18:45,Living Room 2,Occupancy,49,3,0.5,0.12,7,1,3,5,193,85,0
18:45,Living Room 1,Occupancy,74,3,0.8,0.11,6,1,4.9,5,149,88,0
18:45,Kitchen,Light,35,3,0.3,0.18,780,1,3.9,6,193,70,0
18:45,Porch,Light,58,4,0.1,0.19,717,1,4.8,4,156,74,0
18:45,Living Room 1,Light,75,1,0.8,0.14,550,1,3.1,8,210,74,0
18:45,Lounge,Light,49,3,0.5,0.2,431,1,4.1,5,195,80,0
18:45,Living Room 2,Light,69,3,0.4,0.12,620,1,4.6,9,142,82,0
18:45,Guest Room,Light,31,3,0.3,0.19,463,1,4.2,4,182,99,0
18:45,Guest Room,Smoke,70,4,0.6,0.13,0,1,3.6,11,214,99,1
18:45,Living Room 2,Smoke,40,4,0.2,0.1,0,1,3.9,6,129,63,0
18:45,Porch,Smoke,38,1,0.6,0.2,0,1,3.8,7,148,63,0
18:45,Living Room 1,Smoke,86,2,0.2,0.2,0,1,4.4,5,173,63,0
18:45,Kitchen,Smoke,30,3,0.7,0.15,0,1,4.1,7,182,66,0
18:45,Lounge,Smoke,60,3,0.1,0.11,0,1,3.8,5,204,71,0
19:00,Guest Room,CO2 Level,66,1,0.8,0.1,824,1,5,10,143,86,0
19:00,Living Room 1,CO2 Level,61,1,0.1,0.11,546,1,5,10,124,81,0
19:00,Living Room 2,CO2 Level,54,1,0.1,0.14,688,1,5,6,194,51,0
19:00,Kitchen,CO2 Level,47,4,0.3,0.13,621,1,5,7,188,100,0
19:00,Porch,CO2 Level,43,4,0.8,0.16,878,1,5,10,162,86,0
19:00,Lounge,CO2 Level,33,4,0.5,0.18,560,1,5,10,167,76,0
19:00,Living Room 2,Temperature,68,4,0.1,0.15,37,1,3.4,9,128,65,1
19:00,Living Room 1,Temperature,89,1,0.7,0.11,6,1,4.6,4,138,87,0
19:00,Lounge,Temperature,100,4,0.5,0.19,24,1,4.7,5,177,78,1
19:00,Kitchen,Temperature,41,1,0.2,0.12,25,1,3.2,8,178,51,0
19:00,Porch,Temperature,34,1,0.6,0.14,6,1,3.9,7,187,64,1
19:00,Guest Room,Temperature,51,4,0.8,0.18,11,1,3.5,7,231,76,0
19:00,Living Room 1,Humidity,42,3,0.6,0.18,27,1,4.3,4,207,52,0
19:00,Lounge,Humidity,37,2,0.9,0.15,25,1,4.1,7,224,57,0
19:00,Living Room 2,Humidity,67,3,0.7,0.2,40,1,4.8,5,233,57,0
19:00,Porch,Humidity,89,4,0.8,0.18,34,1,4.3,8,191,60,0
19:00,Kitchen,Humidity,53,4,0.5,0.17,34,1,4.7,5,226,64,0
19:00,Guest Room,Humidity,71,2,0.2,0.18,44,1,5,9,162,86,0
19:00,Water Tank,Water Level,71,3,0.4,0.14,0.29,1,4.2,8,131,85,0
19:00,Living Room 1,Occupancy,31,4,0.3,0.2,4,1,4.4,4,194,59,0
19:00,Kitchen,Occupancy,84,1,0.8,0.19,7,1,4.2,6,124,87,0
19:00,Living Room 2,Occupancy,72,4,0.4,0.17,2,1,3.5,7,235,57,0
19:00,Guest Room,Occupancy,50,2,0.7,0.15,4,1,4.1,4,210,52,0
19:00,Lounge,Occupancy,62,3,0.9,0.14,8,1,4.2,5,127,89,0
19:00,Porch,Occupancy,82,3,0.8,0.13,7,1,4,7,132,55,0
19:00,Living Room 1,Light,100,4,0.2,0.16,422,1,3.9,9,174,52,1
19:00,Lounge,Light,87,2,0.5,0.11,759,1,3.7,5,169,62,0
19:00,Kitchen,Light,47,1,0.6,0.1,649,1,4.9,6,167,71,0
19:00,Guest Room,Light,67,2,0.3,0.11,790,1,3.3,8,209,90,0
19:00,Living Room 2,Light,33,3,0.1,0.1,635,1,3.3,6,172,91,0
19:00,Porch,Light,76,1,0.7,0.18,969,1,3.9,8,124,94,0
19:00,Living Room 2,Smoke,70,4,1,0.19,0,1,4.1,4,220,63,1
19:00,Porch,Smoke,59,1,0.7,0.15,0,1,3.7,12,147,92,1
19:00,Kitchen,Smoke,42,3,0.7,0.37,0,1,4,8,180,94,1
19:00,Living Room 1,Smoke,63,3,0.9,0.15,0,1,3.4,8,184,51,0
19:00,Lounge,Smoke,68,4,0.6,0.13,0,1,4.1,5,131,63,0
19:00,Guest Room,Smoke,46,1,0.6,0.14,0,1,3.8,6,151,83,0
19:15,Living Room 1,CO2 Level,100,2,0.2,0.15,740,1,5,6,192,75,1
19:15,Kitchen,CO2 Level,78,3,0.2,0.18,816,1,5,4,180,86,0
19:15,Porch,CO2 Level,69,4,0.2,0.12,953,1,5,9,214,67,0
19:15,Living Room 2,CO2 Level,62,1,0.3,0.12,586,1,5,6,180,79,0
19:15,Lounge,CO2 Level,55,2,0.8,0.2,836,1,5,5,141,94,0
19:15,Guest Room,CO2 Level,35,1,0.3,0.17,610,1,5,10,135,83,0
19:15,Living Room 1,Temperature,77,4,0.8,0.1,25,1,4.5,6,124,84,0
19:15,Porch,Temperature,72,1,0.4,0.12,6,1,4.5,8,154,90,0
19:15,Kitchen,Temperature,79,4,0.8,0.18,3,1,3.9,10,169,60,0
19:15,Lounge,Temperature,88,2,0.4,0.16,2,1,3.5,4,169,65,1
19:15,Guest Room,Temperature,37,3,0.7,0.12,28,1,4.5,6,176,100,0
19:15,Living Room 2,Temperature,51,1,1,0.17,25,1,4.7,6,223,82,1
19:15,Lounge,Humidity,60,4,0.2,0.1,35,1,4.6,6,130,50,0
19:15,Living Room 1,Humidity,50,3,0.9,0.13,42,1,3.7,10,199,57,0
19:15,Guest Room,Humidity,43,3,0.6,0.11,34,1,3.6,5,194,75,0
19:15,Porch,Humidity,55,4,0.8,0.19,30,1,4.4,9,148,80,0
19:15,Living Room 2,Humidity,53,1,0.3,0.16,45,1,3.5,6,183,80,0
19:15,Kitchen,Humidity,40,1,0.3,0.34,48,1,4.5,7,129,97,1
19:15,Water Tank,Water Level,43,4,0.2,0.17,0.93,1,3.8,8,182,74,0
19:15,Porch,Occupancy,54,1,0.4,0.19,6,1,5,9,163,77,0
19:15,Kitchen,Occupancy,57,2,0.9,0.19,7,1,3.5,8,164,82,0
19:15,Living Room 1,Occupancy,80,4,0.8,0.17,9,1,4,7,164,91,0
19:15,Lounge,Occupancy,85,1,0.5,0.15,1,1,4.4,10,129,72,0
19:15,Living Room 2,Occupancy,69,4,0.7,0.12,1,1,3.9,4,181,62,0
19:15,Guest Room,Occupancy,81,1,0.6,0.12,3,1,4,6,161,74,0
19:15,Porch,Light,44,2,0.3,0.16,862,1,4.2,9,168,54,0
19:15,Kitchen,Light,48,2,0.5,0.17,565,1,4.8,6,128,64,0
19:15,Guest Room,Light,61,2,0.9,0.19,474,1,4.8,4,237,70,0
19:15,Lounge,Light,73,2,0.5,0.15,676,1,4.8,8,158,91,0
19:15,Living Room 1,Light,35,4,0.8,0.2,948,1,4.8,5,191,95,0
19:15,Living Room 2,Light,61,2,0.1,0.17,870,1,3.4,9,168,100,0
19:15,Kitchen,Smoke,48,2,0.1,0.16,0,1,5,12,180,99,1
19:15,Living Room 1,Smoke,47,2,0.1,0.12,0,1,4.8,9,163,55,0
19:15,Guest Room,Smoke,45,1,0.7,0.11,0,1,3.8,8,237,67,0
19:15,Living Room 2,Smoke,59,3,0.9,0.19,0,1,3.5,4,222,75,0
19:15,Porch,Smoke,67,1,0.3,0.13,0,1,4.1,5,212,81,0
19:15,Lounge,Smoke,38,2,0.5,0.14,0,1,3.6,4,228,100,0
19:30,Guest Room,CO2 Level,82,2,0.7,0.17,472,1,5,8,215,85,0
19:30,Kitchen,CO2 Level,78,1,0.3,0.1,536,1,5,9,182,62,0
19:30,Porch,CO2 Level,64,4,0.7,0.14,429,1,5,6,213,55,0
19:30,Lounge,CO2 Level,47,3,0.7,0.14,686,1,5,6,192,91,0
19:30,Living Room 1,CO2 Level,47,2,0.2,0.2,785,1,5,4,210,61,0
19:30,Living Room 2,CO2 Level,42,4,1,0.16,582,1,5,9,172,71,1
19:30,Guest Room,Temperature,40,1,0.3,0.2,27,1,4.8,7,134,57,0
19:30,Kitchen,Temperature,44,2,0.5,0.12,12,1,4.2,5,190,53,0
19:30,Living Room 2,Temperature,47,1,0.9,0.11,11,1,3.3,7,191,98,0
19:30,Porch,Temperature,46,3,0.3,0.2,27,1,4.2,4,218,74,0
19:30,Living Room 1,Temperature,43,1,0.8,0.1,23,1,3.1,4,219,50,0
19:30,Lounge,Temperature,86,1,0.4,0.17,22,1,3.2,5,236,58,0
19:30,Porch,Humidity,38,2,0.1,0.13,30,1,4.3,9,126,53,0
19:30,Living Room 1,Humidity,80,4,0.8,0.13,34,1,4,10,209,69,0
19:30,Kitchen,Humidity,57,1,0.6,0.15,33,1,3.1,8,238,72,0
19:30,Guest Room,Humidity,51,2,0.5,0.17,50,1,4.6,6,237,77,0
19:30,Lounge,Humidity,50,2,0.9,0.19,36,1,4.9,8,176,92,0
19:30,Living Room 2,Humidity,54,4,0.8,0.11,36,1,4.8,4,220,92,0
19:30,Water Tank,Water Level,69,2,0.5,0.1,0.84,1,3.5,6,141,69,0
19:30,Living Room 2,Occupancy,66,3,0.6,0.19,6,1,4.4,9,166,54,0
19:30,Kitchen,Occupancy,82,2,0.4,0.19,7,1,3.8,10,124,71,0
19:30,Living Room 1,Occupancy,46,3,0.1,0.18,8,1,3,10,172,54,0
19:30,Porch,Occupancy,84,5,0.3,0.13,7,1,3.1,7,153,73,1
19:30,Lounge,Occupancy,68,2,0.2,0.11,8,1,3.7,6,220,67,0
19:30,Guest Room,Occupancy,45,3,0.6,0.11,2,1,3.8,7,221,73,0
19:30,Living Room 1,Light,57,2,0.4,0.15,612,1,4.2,9,231,53,0
19:30,Lounge,Light,48,3,0.4,0.13,784,1,3.2,6,178,54,0
19:30,Porch,Light,45,3,0.6,0.18,511,1,4.2,5,138,62,0
19:30,Living Room 2,Light,66,4,0.4,0.12,772,1,4.2,4,131,74,0
19:30,Guest Room,Light,86,2,0.5,0.15,603,1,3,8,171,84,0
19:30,Kitchen,Light,47,1,0.7,0.11,608,1,4.5,6,168,92,0
19:30,Living Room 1,Smoke,62,4,0.1,0.12,0,1,3.9,7,142,32,1
19:30,Porch,Smoke,58,3,0.3,0.19,0,1,4,9,80,74,1
19:30,Living Room 2,Smoke,34,3,0.8,0.32,0,1,3.9,10,163,75,1
19:30,Kitchen,Smoke,84,2,0.4,0.17,0,1,3.1,9,230,63,0
19:30,Lounge,Smoke,64,1,0.9,0.2,0,1,4.8,5,123,77,0
19:30,Guest Room,Smoke,53,2,0.7,0.15,0,1,4.6,9,146,86,0
19:45,Living Room 2,CO2 Level,81,4,0.5,0.14,803,1,5,4,185,96,0
19:45,Lounge,CO2 Level,75,3,0.1,0.15,533,1,5,7,188,100,0
19:45,Guest Room,CO2 Level,72,1,0.8,0.15,771,1,5,4,150,83,0
19:45,Living Room 1,CO2 Level,72,2,0.5,0.16,789,1,5,7,217,83,0
19:45,Kitchen,CO2 Level,65,1,0.6,0.12,506,1,5,10,151,56,0
19:45,Porch,CO2 Level,46,1,0.8,0.11,779,1,5,8,206,75,0
19:45,Porch,Temperature,40,2,0.7,0.19,22,1,3.1,5,140,78,0
19:45,Guest Room,Temperature,78,4,0.3,0.14,0,1,4,7,158,79,0
19:45,Living Room 1,Temperature,65,1,0.4,0.13,14,1,3.1,10,191,69,0
19:45,Lounge,Temperature,52,2,0.2,0.11,28,1,4.4,4,216,56,0
19:45,Living Room 2,Temperature,40,1,0.7,0.19,0,1,4.1,9,223,83,0
19:45,Kitchen,Temperature,65,4,0.7,0.17,21,1,4.7,7,229,75,0
19:45,Porch,Humidity,37,3,0.2,0.2,45,1,4.8,9,159,53,0
19:45,Living Room 2,Humidity,87,1,0.2,0.19,34,1,3.7,8,210,87,0
19:45,Living Room 1,Humidity,74,4,0.6,0.19,49,1,4.3,10,162,88,0
19:45,Lounge,Humidity,46,3,0.3,0.19,47,1,4.7,8,223,91,0
19:45,Kitchen,Humidity,88,4,0.9,0.11,50,1,3.3,6,231,91,0
19:45,Guest Room,Humidity,75,1,0.4,0.16,27,1,3.3,8,180,94,0
19:45,Water Tank,Water Level,55,2,0.9,0.18,0.97,1,4.3,7,189,69,0
19:45,Living Room 1,Occupancy,76,2,0.3,0.18,2,1,4.1,7,158,64,0
19:45,Living Room 2,Occupancy,79,3,0.4,0.15,2,1,3.2,8,227,53,0
19:45,Guest Room,Occupancy,76,3,0.8,0.14,6,1,3.3,6,141,83,0
19:45,Porch,Occupancy,44,4,0.1,0.14,4,1,3.6,4,123,93,0
19:45,Kitchen,Occupancy,42,3,0.6,0.12,1,1,3.1,10,230,96,0
19:45,Lounge,Occupancy,100,2,0.9,0.1,4,1,4.1,6,204,98,1
19:45,Porch,Light,76,2,0.1,0.1,509,1,4.1,7,213,53,0
19:45,Guest Room,Light,49,2,0.1,0.11,956,1,3.7,8,239,54,0
19:45,Kitchen,Light,74,3,0.7,0.16,680,1,3.2,7,161,61,0
19:45,Living Room 2,Light,53,2,0.5,0.13,867,1,3.2,8,198,62,0
19:45,Lounge,Light,80,4,0.8,0.15,890,1,3.2,10,123,72,0
19:45,Living Room 1,Light,48,1,0.5,0.2,814,1,4.2,9,135,95,0
19:45,Lounge,Smoke,31,4,0.9,0.17,0,1,4.6,5,142,51,0
19:45,Kitchen,Smoke,61,1,0.4,0.2,0,1,3.7,10,157,64,0
19:45,Living Room 2,Smoke,41,1,0.1,0.16,0,1,4.8,8,232,64,0
19:45,Living Room 1,Smoke,84,2,0.9,0.19,0,1,3.8,4,134,74,0
19:45,Guest Room,Smoke,80,2,0.7,0.19,0,1,3,10,147,77,0
19:45,Porch,Smoke,67,4,0.3,0.14,0,1,3.1,5,127,79,0
20:00,Guest Room,CO2 Level,74,3,0.9,0.13,549,1,5,10,158,86,0
20:00,Living Room 2,CO2 Level,73,3,0.7,0.11,764,1,5,10,171,100,0
20:00,Living Room 1,CO2 Level,72,3,0.2,0.18,689,1,5,4,145,93,0
20:00,Kitchen,CO2 Level,68,4,0.4,0.15,564,1,5,4,194,54,0
20:00,Porch,CO2 Level,42,4,0.3,0.19,453,1,5,6,132,99,0
20:00,Lounge,CO2 Level,36,4,0.5,0.19,668,1,5,9,159,100,0
20:00,Lounge,Temperature,100,4,0.9,0.14,3,1,3.3,8,90,51,1
20:00,Kitchen,Temperature,46,1,0.8,0.18,10,1,5,7,175,85,0
20:00,Living Room 2,Temperature,39,4,0.1,0.2,29,1,4.5,5,196,59,1
20:00,Living Room 1,Temperature,66,2,0.1,0.12,18,1,3.9,8,203,90,0
20:00,Guest Room,Temperature,85,2,0.6,0.17,6,1,4.9,5,215,53,0
20:00,Porch,Temperature,100,3,0.7,0.14,28,1,4.8,4,227,87,1
20:00,Kitchen,Humidity,67,3,0.9,0.17,34,1,4.7,6,131,50,0
20:00,Guest Room,Humidity,89,4,0.1,0.17,38,1,4.4,4,185,53,0
20:00,Living Room 2,Humidity,83,2,0.2,0.15,27,1,4.8,10,135,58,0
20:00,Lounge,Humidity,88,1,0.1,0.13,48,1,4.6,4,222,62,0
20:00,Living Room 1,Humidity,57,3,0.5,0.16,46,1,5,5,153,79,0
20:00,Porch,Humidity,50,2,0.2,0.2,28,1,4.7,5,138,82,0
20:00,Water Tank,Water Level,81,2,0.9,0.15,0.33,1,4.6,6,219,38,1
20:00,Kitchen,Occupancy,66,4,0.2,0.2,9,1,4.9,6,230,74,0
20:00,Living Room 1,Occupancy,50,2,0.8,0.16,5,1,3.9,10,152,89,0
20:00,Lounge,Occupancy,51,3,0.5,0.13,7,1,3.7,9,169,63,0
20:00,Living Room 2,Occupancy,37,1,0.5,0.12,6,1,4.7,4,160,87,0
20:00,Porch,Occupancy,49,3,0.9,0.12,6,1,4,6,142,90,0
20:00,Guest Room,Occupancy,43,4,0.1,0.11,8,1,3.8,9,131,95,0
20:00,Kitchen,Light,43,4,1,0.17,794,1,3.7,4,167,62,1
20:00,Lounge,Light,100,3,0.7,0.12,726,1,3.4,4,210,83,1
20:00,Porch,Light,77,1,0.3,0.1,499,1,4.5,5,158,67,0
20:00,Living Room 1,Light,76,3,0.4,0.11,454,1,4.4,10,190,68,0
20:00,Living Room 2,Light,70,3,0.9,0.2,868,1,4,5,194,71,0
20:00,Guest Room,Light,89,4,0.5,0.1,960,1,4.3,6,127,99,0
20:00,Living Room 1,Smoke,85,5,0.5,0.16,0,1,4,7,200,63,1
20:00,Living Room 2,Smoke,33,2,0.2,0.15,0,1,3.6,5,197,54,0
20:00,Lounge,Smoke,52,4,0.2,0.11,0,1,4.7,6,208,61,0
20:00,Kitchen,Smoke,82,3,0.3,0.18,0,1,5,7,134,78,0
